6509,聚和,櫃,12月12日,,38.15,0.1,0.26,241,9.18,38.05,38.2,38.4,38,1.05,13.6,1.79,    ,    ,    ,    ,    
6548,長科*,櫃,12月12日,,33.9,0.25,0.74,822,27.9,33.65,33.75,34.2,33.5,2.08,18.8,3.18,    ,    ,    ,    ,    
6552,易華電,市,12月12日,,36.95,-0.5,-1.34,66,2.45,37.45,37.45,37.75,36.95,2.14,,1.23,    ,    ,    ,    ,    
6558,興能高,市,12月12日,,27.3,-0.7,-2.5,"1,101",29.9,28,27.95,28,26.6,5,,1.67,    ,    ,    ,    ,    
6560,欣普羅,櫃,12月12日,,32.2,-0.55,-1.68,22,0.7,32.75,32.15,32.55,32.15,1.22,,1.77,    ,    ,    ,    ,    
6574,霈方,櫃,12月12日,,49.55,0.5,1.02,20,1.01,49.4,49.05,50.2,49.05,2.34,20,1.76,    ,    ,    ,    ,    
6588,東典光電,櫃,12月12日,,37.8,3.15,9.09,628,23.3,34.65,33.95,38.1,33.25,14,,1.38,    ,    ,    ,    ,    
6591,動力-KY,市,12月12日,,49.15,-0.2,-0.41,166,8.15,49.35,49.8,49.8,49,1.62,12.9,0.98,    ,    ,    ,    ,    
6598,ABC-KY,市,12月12日,,26.5,-0.4,-1.49,317,8.42,26.9,26.9,26.9,26.25,2.42,,3.1,    ,    ,    ,    ,    
6609,瀧澤科,櫃,12月12日,,31.9,0.1,0.31,34,1.09,31.8,31.95,31.95,31.7,0.79,12.5,0.98,    ,    ,    ,    ,    
6615,慧智,櫃,12月12日,,39.55,0.5,1.28,14,0.55,39.05,39.05,39.55,39.05,1.28,24.6,1.36,    ,    ,    ,    ,    
6624,萬年清,櫃,12月12日,,46.85,0.15,0.32,44,2.04,46.7,46.9,47.6,45.7,4.07,25.7,2.7,    ,    ,    ,    ,    
6641,基士德-KY,市,12月12日,,43.2,0.65,1.53,8,0.35,42.55,42.65,43.2,42.65,1.29,23.1,1.12,    ,    ,    ,    ,    
6642,富致,櫃,12月12日,,46.5,-0.1,-0.21,42,1.96,46.6,46.4,47.2,46.35,1.82,30,1.76,    ,    ,    ,    ,    
6649,台生材,櫃,12月12日,,31.85,0.2,0.63,18,0.57,31.65,32.05,32.05,31.8,0.79,110,2.11,    ,    ,    ,    ,    
6654,天正國際,櫃,12月12日,,44,0,0,6,0.26,44,44.45,44.45,43.35,2.5,,1.66,    ,    ,    ,    ,    
6658,聯策,市,12月12日,,39.5,0.35,0.89,198,7.82,39.15,39.2,39.85,39.2,1.66,20.7,1.26,    ,    ,    ,    ,    
6662,樂斯科,櫃,12月12日,,32.7,0,0,2,0.07,32.7,32.9,32.9,32.7,0.61,18.8,1.87,    ,    ,    ,    ,    
6671,三能-KY,市,12月12日,,40.4,-0.1,-0.25,23,0.92,40.5,40.55,40.65,40.25,0.99,13.6,1.46,    ,    ,    ,    ,    
6674,鋐寶科技,市,12月12日,,26.25,-0.15,-0.57,9,0.24,26.4,26.4,26.4,26.15,0.95,,1.4,    ,    ,    ,    ,    
6697,東捷資訊,櫃,12月12日,,49.2,-0.4,-0.81,37,1.85,49.6,49.5,50.5,49.2,2.62,23.9,2.36,    ,    ,    ,    ,    
6698,旭暉應材,市,12月12日,,30.8,-0.75,-2.38,235,7.41,31.55,32,32.55,30.8,5.55,,1.62,    ,    ,    ,    ,    
6733,博晟生醫,櫃,12月12日,,36.5,-0.4,-1.08,204,7.48,36.9,36.65,37.05,36.5,1.49,,4.61,    ,    ,    ,    ,    
6757,台灣虎航-創,市,12月12日,,32.9,0.05,0.15,354,11.6,32.85,32.95,33,32.65,1.07,14.6,3.94,    ,    ,    ,    ,    
6767,台微醫,櫃,12月12日,,34.4,-0.1,-0.29,59,2.03,34.5,34.5,34.5,34.15,1.01,313,2.65,    ,    ,    ,    ,    
6770,力積電,市,12月12日,,29.6,0.8,2.78,"14,560",427,28.8,29.05,29.6,29,2.08,48.5,1.26,    ,    ,    ,    ,    
6790,永豐實,市,12月12日,,43.7,0.65,1.51,590,25.7,43.05,43.1,43.95,43.1,1.97,15.2,2.15,    ,    ,    ,    ,    
6807,峰源-KY,市,12月12日,,38.85,1.35,3.6,920,35.5,37.5,38,39.7,37.45,6,9.36,1.02,    ,    ,    ,    ,    
6821,聯寶,櫃,12月12日,,46.65,-0.05,-0.11,73,3.4,46.7,46.7,46.7,46.15,1.18,25.4,2.24,    ,    ,    ,    ,    
6835,圓裕,市,12月12日,,40.2,0.3,0.75,49,1.97,39.9,40.35,40.35,40.1,0.63,15.5,1.69,    ,    ,    ,    ,    
6877,鏵友益,櫃,12月12日,,36.15,-0.6,-1.63,29,1.06,36.75,36.95,36.95,36.15,2.18,59.3,2.09,    ,    ,    ,    ,    
6901,鑽石投資,市,12月12日,,48.8,-0.05,-0.1,897,43.9,48.85,49.05,49.3,48.8,1.02,,3.27,    ,    ,    ,    ,    
6916,華凌,市,12月12日,,28.2,0.2,0.71,297,8.38,28,28.1,28.4,28.1,1.07,12.9,1.71,    ,    ,    ,    ,    
8021,尖點,市,12月12日,,28.2,0.05,0.18,98,2.76,28.15,28.15,28.2,28.1,0.36,,0.91,    ,    ,    ,    ,    
8032,光菱,櫃,12月12日,,29.15,0,0,11,0.33,29.15,29.15,29.2,29.15,0.17,21.8,0.81,    ,    ,    ,    ,    
8034,榮群,櫃,12月12日,,27.65,0.3,1.1,"32,687",905,27.35,28.1,29.3,26.35,10.8,27.4,2.47,    ,    ,    ,    ,    
8038,長園科,櫃,12月12日,,38.05,-0.55,-1.42,163,6.23,38.6,38.6,38.6,38,1.55,123,4.66,    ,    ,    ,    ,    
8039,台虹,市,12月12日,,42.55,-0.1,-0.23,258,11,42.65,42.7,42.7,42.5,0.47,23.4,1.12,    ,    ,    ,    ,    
8040,九暘,櫃,12月12日,,48.2,-1,-2.03,689,33.5,49.2,49.7,49.7,48,3.46,321,4.47,    ,    ,    ,    ,    
8042,金山電,櫃,12月12日,,35.4,0,0,38,1.34,35.4,35.95,35.95,35.4,1.55,354,1.15,    ,    ,    ,    ,    
8043,蜜望實,櫃,12月12日,,27.7,-0.1,-0.36,55,1.54,27.8,27.8,28.1,27.7,1.44,213,0.85,    ,    ,    ,    ,    
8044,網家,櫃,12月12日,,44.9,-1.3,-2.81,"1,638",74.2,46.2,45.75,46.4,44.8,3.46,,0.93,    ,    ,    ,    ,    
8049,晶采,櫃,12月12日,,38.05,-0.5,-1.3,840,32,38.55,38.55,38.65,37.7,2.46,9.93,2.1,    ,    ,    ,    ,    
8066,來思達,櫃,12月12日,,29.3,0,0,23,0.67,29.3,29.2,29.4,29.2,0.68,68.1,1.51,    ,    ,    ,    ,    
8068,全達,櫃,12月12日,,40.45,1.8,4.66,"6,769",278,38.65,39.4,42.5,38.65,9.96,,3.69,    ,    ,    ,    ,    
8070,長華*,市,12月12日,,34.9,0.05,0.14,596,20.8,34.85,35,35,34.8,0.57,14.7,1.66,    ,    ,    ,    ,    
8072,陞泰,市,12月12日,,27.25,0.2,0.74,53,1.45,27.05,27.35,27.35,27.05,1.11,34.1,0.97,    ,    ,    ,    ,    
8076,伍豐,櫃,12月12日,,30.4,0,0,805,24.4,30.4,30.5,30.6,30.1,1.64,29.8,2.09,    ,    ,    ,    ,    
8077,洛碁,櫃,12月12日,,48,-2.2,-4.38,12,0.57,50.2,48,48.2,47.7,1,,3.91,    ,    ,    ,    ,    
8085,福華,櫃,12月12日,,47.1,1.2,2.61,"2,023",94.7,45.9,45.9,47.8,45.6,4.79,362,3.55,    ,    ,    ,    ,    
8087,華鎂鑫,櫃,12月12日,,49.8,-0.4,-0.8,44,2.23,50.2,51,51,49.65,2.69,11,3.58,    ,    ,    ,    ,    
8088,品安,櫃,12月12日,,43.85,-1.25,-2.77,"6,196",272,45.1,44.5,44.8,43.35,3.22,13.9,2.3,    ,    ,    ,    ,    
8089,康全電訊,櫃,12月12日,,49.7,4.5,9.96,"3,421",167,45.2,44.5,49.7,44.15,12.3,,2.96,    ,    ,    ,    ,    
8103,瀚荃,市,12月12日,,43.1,2.05,4.99,"2,508",108,41.05,41.5,45.1,41.5,8.77,15.3,1.09,    ,    ,    ,    ,    
8104,錸寶,市,12月12日,,35.4,-0.25,-0.7,57,2,35.65,35.5,35.55,35.2,0.98,,1.37,    ,    ,    ,    ,    
8112A,至上甲特,市,12月12日,,41.6,0.05,0.12,39,1.63,41.55,41.55,41.6,41.5,0.24,,,    ,    ,    ,    ,    
8131,福懋科,市,12月12日,,38.95,-0.15,-0.38,323,12.6,39.1,39,39,38.85,0.38,21.9,1.47,    ,    ,    ,    ,    
8150,南茂,市,12月12日,,42.45,0.05,0.12,"3,442",147,42.4,42.9,42.95,42.4,1.3,19.7,1.26,    ,    ,    ,    ,    
8171,天宇,櫃,12月12日,,41.15,0,0,218,9,41.15,41.15,41.6,41.15,1.09,171,1.89,    ,    ,    ,    ,    
8182,加高,櫃,12月12日,,33.3,0.3,0.91,645,21.7,33,33.5,33.85,33.25,1.82,115,1.02,    ,    ,    ,    ,    
8213,志超,市,12月12日,,44.1,0.15,0.34,537,23.7,43.95,44.05,44.35,44,0.8,11.1,0.81,    ,    ,    ,    ,    
8215,明基材,市,12月12日,,34,-0.15,-0.44,922,31.4,34.15,34.15,34.4,34,1.17,18.5,1.87,    ,    ,    ,    ,    
8222,寶一,市,12月12日,,46.65,0.5,1.08,"3,449",162,46.15,46.2,47.95,46.2,3.79,59.8,3.85,    ,    ,    ,    ,    
8234,新漢,櫃,12月12日,,47.4,-0.5,-1.04,291,13.8,47.9,47.95,48.1,47.15,1.98,23.3,2.03,    ,    ,    ,    ,    
8240,華宏,櫃,12月12日,,34.7,0.05,0.14,240,8.29,34.65,34.5,34.8,34.35,1.3,16.8,0.81,    ,    ,    ,    ,    
8249,菱光,市,12月12日,,29.45,0.05,0.17,92,2.7,29.4,29.6,29.6,29.35,0.85,13,0.77,    ,    ,    ,    ,    
8289,泰藝,櫃,12月12日,,32.95,-0.05,-0.15,229,7.55,33,33.05,33.15,32.65,1.52,16.1,1.38,    ,    ,    ,    ,    
8349A,恒耀甲特,櫃,12月12日,,42.15,0.15,0.36,21,0.9,42,41.8,42.2,41.8,0.95,,,    ,    ,    ,    ,    
8367,建新國際,市,12月12日,,41.2,-0.4,-0.96,70,2.88,41.6,41.65,41.65,40.7,2.28,14,1.22,    ,    ,    ,    ,    
8374,羅昇,市,12月12日,,28.55,-0.05,-0.17,6,0.18,28.6,28.5,28.55,28.5,0.17,,1.61,    ,    ,    ,    ,    
8383,千附,櫃,12月12日,,38.1,0.1,0.26,77,2.95,38,38,38.1,37.95,0.39,35.6,1.27,    ,    ,    ,    ,    
8403,盛弘,櫃,12月12日,,32.75,-0.1,-0.3,172,5.64,32.85,33,33.05,32.65,1.22,102,1.13,    ,    ,    ,    ,    
8409,商之器,櫃,12月12日,,25.1,-0.05,-0.2,106,2.65,25.15,25.6,25.6,24.95,2.58,,2.92,    ,    ,    ,    ,    
8415,大國鋼,櫃,12月12日,,35.1,0.4,1.15,905,31.6,34.7,34.7,35.1,34.2,2.59,11.1,1.45,    ,    ,    ,    ,    
8432,東生華,櫃,12月12日,,49.35,0.15,0.3,115,5.69,49.2,49.3,49.9,48.9,2.03,35.2,1.75,    ,    ,    ,    ,    
8437,大地-KY,櫃,12月12日,,48.75,0,0,37,1.81,48.75,48.7,49,48.35,1.33,29.5,0.92,    ,    ,    ,    ,    
8438,昶昕,市,12月12日,,26.85,-0.3,-1.1,17,0.46,27.15,27.15,27.15,26.7,1.66,28.9,1.11,    ,    ,    ,    ,    
8440,綠電,櫃,12月12日,,36.25,0,0,81,2.92,36.25,36.25,36.55,36,1.52,21.8,2.26,    ,    ,    ,    ,    
8444,綠河-KY,櫃,12月12日,,34.95,0.1,0.29,34,1.2,34.85,35.6,35.6,34.85,2.15,,3.27,    ,    ,    ,    ,    
8463,潤泰材,市,12月12日,,25.3,0,0,195,4.97,25.3,25.6,25.65,25.25,1.58,32,1.72,    ,    ,    ,    ,    
8466,美吉吉-KY,市,12月12日,,49.55,0.05,0.1,38,1.88,49.5,50,50,49.4,1.21,,1.27,    ,    ,    ,    ,    
8472,夠麻吉,櫃,12月12日,,33.7,-0.6,-1.75,20,0.7,34.3,35.5,35.5,33.7,5.25,,1.65,    ,    ,    ,    ,    
8473,山林水,市,12月12日,,29.9,-0.4,-1.32,125,3.73,30.3,30.3,30.3,29.65,2.15,,0.81,    ,    ,    ,    ,    
8905,裕國,櫃,12月12日,,29.35,-0.2,-0.68,82,2.4,29.55,29.7,29.7,29.25,1.52,12.1,1.22,    ,    ,    ,    ,    
8926,台汽電,市,12月12日,,40,-0.2,-0.5,"1,105",44.2,40.2,40.2,40.25,39.9,0.87,16.2,1.91,    ,    ,    ,    ,    
8928,鉅明,櫃,12月12日,,32.15,-0.4,-1.23,83,2.67,32.55,32.65,32.75,32.15,1.84,26.6,1.61,    ,    ,    ,    ,    
8930,青鋼,櫃,12月12日,,40.2,1.1,2.81,"1,850",74.1,39.1,39.5,40.55,39.3,3.2,13.6,2.26,    ,    ,    ,    ,    
8931,大汽電,櫃,12月12日,,48.7,-0.05,-0.1,78,3.82,48.75,48.85,49.4,48.7,1.44,16.1,2.82,    ,    ,    ,    ,    
8940,新天地,市,12月12日,,28.45,0.15,0.53,180,5.09,28.3,28.3,28.6,28.15,1.59,19.4,2.97,    ,    ,    ,    ,    
9904,寶成,市,12月12日,,31,-0.2,-0.64,"4,614",143,31.2,31.2,31.25,30.9,1.12,11.7,0.76,    ,    ,    ,    ,    
9908,大台北,市,12月12日,,32.7,-0.05,-0.15,81,2.63,32.75,32.75,32.75,32.65,0.31,14.8,1.26,    ,    ,    ,    ,    
9918,欣天然,市,12月12日,,40.95,0,0,15,0.61,40.95,40.7,40.95,40.55,0.98,23.1,2.36,    ,    ,    ,    ,    
9924,福興,市,12月12日,,47.5,-0.05,-0.11,594,28.1,47.55,47.35,47.8,47.05,1.58,10.5,1.32,    ,    ,    ,    ,    
9925,新保,市,12月12日,,40.6,0,0,235,9.51,40.6,40.6,40.6,40.5,0.25,16.9,1.45,    ,    ,    ,    ,    
9928,中視,市,12月12日,,25.45,-0.35,-1.36,361,9.21,25.8,25.8,26.15,25.25,3.49,,4.01,    ,    ,    ,    ,    
9931,欣高,市,12月12日,,39.45,0.15,0.38,70,2.74,39.3,39.7,39.75,38.6,2.93,30.6,1.88,    ,    ,    ,    ,    
9933,中鼎,市,12月12日,,43.8,-0.05,-0.11,"1,748",76.6,43.85,44,44,43.75,0.57,19.8,1.99,    ,    ,    ,    ,    
9940,信義,市,12月12日,,30,0.1,0.33,441,13.2,29.9,29.9,30.1,29.8,1,13.9,1.78,    ,    ,    ,    ,    
9941A,裕融甲特,市,12月12日,,49.3,0.05,0.1,15,0.73,49.25,49.25,49.3,49.25,0.1,,,    ,    ,    ,    ,    
9945,潤泰新,市,12月12日,,36.2,-0.3,-0.82,"4,333",157,36.5,36.7,36.85,36,2.33,18.4,1.21,    ,    ,    ,    ,    
9950,萬國通,櫃,12月12日,,25.55,-1.75,-6.41,"3,174",82.2,27.3,26.8,26.8,25.5,4.76,4.18,3.16,    ,    ,    ,    ,    
9960,邁達康,櫃,12月12日,,27.75,-0.05,-0.18,43,1.21,27.8,28.2,28.2,27.65,1.98,9.91,1.53,    ,    ,    ,    ,    
