1432,大魯閣,市,2023/12/12,,17.85,0.6,3.48,1059,18.7,17.25,17.4,18.2,17.3,5.22,24.8,2.02,    ,    ,    ,    ,    
1439,雋揚,市,2023/12/12,,23.35,0.2,0.86,33,0.77,23.15,23.3,23.35,23.2,0.65,19.1,0.89,    ,    ,    ,    ,    
1440,南紡,市,2023/12/12,,15.95,0.05,0.31,815,13,15.9,16,16.05,15.9,0.94,,0.98,    ,    ,    ,    ,    
1441,大東,市,2023/12/12,,14.6,0,0,137,2.02,14.6,14,15.4,13.95,9.93,,2.22,    ,    ,    ,    ,    
1444,力麗,市,2023/12/12,,10.6,0.05,0.47,1319,14,10.55,10.6,10.65,10.55,0.95,,0.95,    ,    ,    ,    ,    
1445,大宇,市,2023/12/12,,20.9,-0.1,-0.48,40,0.83,21,20.9,20.95,20.8,0.71,48.6,1.56,    ,    ,    ,    ,    
1447,力鵬,市,2023/12/12,,8.13,0.1,1.25,3131,25.4,8.03,8.09,8.18,8.06,1.49,,0.73,    ,    ,    ,    ,    
1449,佳和,市,2023/12/12,,21.8,-0.05,-0.23,2012,43.8,21.85,22.05,22.3,21.4,4.12,41.9,1.1,    ,    ,    ,    ,    
1451,年興,市,2023/12/12,,19.1,0.1,0.53,52,0.98,19,19.05,19.1,18.95,0.79,,0.56,    ,    ,    ,    ,    
1452,宏益,市,2023/12/12,,17,-0.1,-0.58,162,2.77,17.1,17.05,17.15,16.9,1.46,121,0.85,    ,    ,    ,    ,    
1453,大將,市,2023/12/12,,15.2,-0.2,-1.3,191,2.94,15.4,15.35,15.5,15.2,1.95,507,1.18,    ,    ,    ,    ,    
1454,台富,市,2023/12/12,,16.9,-0.1,-0.59,10,0.17,17,16.9,16.9,16.8,0.59,211,1.28,    ,    ,    ,    ,    
1455,集盛,市,2023/12/12,,11.2,-0.2,-1.75,1236,13.9,11.4,11.35,11.35,11.2,1.32,,0.95,    ,    ,    ,    ,    
1456,怡華,市,2023/12/12,,16.2,-0.25,-1.52,57,0.93,16.45,16.45,16.55,16.2,2.13,19.3,0.96,    ,    ,    ,    ,    
1457,宜進,市,2023/12/12,,18.9,-0.05,-0.26,164,3.09,18.95,18.95,18.95,18.8,0.79,85.9,0.85,    ,    ,    ,    ,    
1459,聯發,市,2023/12/12,,10.05,0.05,0.5,295,2.95,10,9.99,10.05,9.97,0.8,31.4,1.14,    ,    ,    ,    ,    
1460,宏遠,市,2023/12/12,,7.5,-0.04,-0.53,471,3.54,7.54,7.54,7.6,7.46,1.86,,0.78,    ,    ,    ,    ,    
1463,強盛,市,2023/12/12,,17.5,-0.1,-0.57,109,1.9,17.6,17.55,17.55,17.3,1.42,22.2,1.27,    ,    ,    ,    ,    
1464,得力,市,2023/12/12,,13.25,0,0,136,1.8,13.25,13.3,13.3,13.2,0.75,221,1.04,    ,    ,    ,    ,    
1465,偉全,市,2023/12/12,,13.95,0.05,0.36,17,0.23,13.9,13.85,14,13.85,1.08,21.1,0.86,    ,    ,    ,    ,    
1466,聚隆,市,2023/12/12,,12.85,-0.75,-5.51,637,8.35,13.6,13.6,13.6,12.85,5.51,,0.98,    ,    ,    ,    ,    
1467,南緯,市,2023/12/12,,11.4,-0.2,-1.72,508,5.85,11.6,11.65,11.7,11.3,3.45,,0.92,    ,    ,    ,    ,    
1468,昶和,市,2023/12/12,,14.4,0,0,36,0.52,14.4,14.35,14.4,14.2,1.39,,1.83,    ,    ,    ,    ,    
1470,大統新創,市,2023/12/12,,19.45,0.4,2.1,43,0.83,19.05,19.2,19.45,19.2,1.31,34.7,1.69,    ,    ,    ,    ,    
1471,首利,市,2023/12/12,,18.1,-0.65,-3.47,2122,38.8,18.75,18.5,18.7,18.1,3.2,,1.86,    ,    ,    ,    ,    
1474,弘裕,市,2023/12/12,,11.7,-0.15,-1.27,70,0.82,11.85,11.85,11.85,11.7,1.27,,0.77,    ,    ,    ,    ,    
1506,正道,市,2023/12/12,,17.45,-0.35,-1.97,258,4.51,17.8,17.8,17.8,17.4,2.25,49.9,1.94,    ,    ,    ,    ,    
1512,瑞利,市,2023/12/12,,12.4,-0.3,-2.36,87,1.07,12.7,12.6,12.6,12.25,2.76,,3.2,    ,    ,    ,    ,    
1516,川飛,市,2023/12/12,,19.7,1.75,9.75,1022,19.8,17.95,17.95,19.7,17.95,9.75,25.6,1.68,    ,    ,    ,    ,    
1517,利奇,市,2023/12/12,,15.4,0.1,0.65,122,1.88,15.3,15.3,15.45,15.3,0.98,,0.91,    ,    ,    ,    ,    
1528,恩德,市,2023/12/12,,11.55,-0.05,-0.43,501,5.8,11.6,11.6,11.75,11.5,2.16,35,0.91,    ,    ,    ,    ,    
1531,高林股,市,2023/12/12,,13.8,0.05,0.36,62,0.86,13.75,13.75,13.8,13.7,0.73,115,0.68,    ,    ,    ,    ,    
1538,正峰,市,2023/12/12,,18.5,0.05,0.27,91,1.68,18.45,18.45,19,17.6,7.59,,4.33,    ,    ,    ,    ,    
1539,巨庭,市,2023/12/12,,24.5,-0.1,-0.41,61,1.48,24.6,24.7,24.7,24.35,1.42,37.7,1.01,    ,    ,    ,    ,    
1540,喬福,市,2023/12/12,,17.8,-0.1,-0.56,404,7.2,17.9,18.05,18.25,17.75,2.79,17,1.08,    ,    ,    ,    ,    
1569,濱川,櫃,2023/12/12,,22.8,-0.05,-0.22,75,1.71,22.85,22.95,23.1,22.8,1.31,,0.83,    ,    ,    ,    ,    
1570,力肯,櫃,2023/12/12,,20.5,-0.05,-0.24,111,2.28,20.55,20.45,20.55,20.45,0.49,27.3,1.19,    ,    ,    ,    ,    
1587,吉茂,市,2023/12/12,,23.2,-0.05,-0.22,61,1.42,23.25,23.6,23.6,23.05,2.37,27,1.13,    ,    ,    ,    ,    
1608,華榮,市,2023/12/12,,22.9,1.05,4.81,30537,708,21.85,22.25,24,22.2,8.24,11.7,1.31,    ,    ,    ,    ,    
1611,中電,市,2023/12/12,,17.4,0.05,0.29,1387,24.4,17.35,17.5,17.8,17.35,2.59,41.4,1.31,    ,    ,    ,    ,    
1616,億泰,市,2023/12/12,,15.8,-0.2,-1.25,6388,102,16,16.65,16.65,15.35,8.12,16.6,1.68,    ,    ,    ,    ,    
1617,榮星,市,2023/12/12,,17.15,0.35,2.08,704,12.2,16.8,17.25,17.85,17,5.06,50.4,1.27,    ,    ,    ,    ,    
1626,艾美特-KY,市,2023/12/12,,16.7,0.2,1.21,49,0.82,16.5,16.7,16.7,16.6,0.61,,0.79,    ,    ,    ,    ,    
1701,中化,市,2023/12/12,,24.55,-0.3,-1.21,1403,34.6,24.85,24.85,24.95,24.55,1.61,22.9,0.99,    ,    ,    ,    ,    
1709,和益,市,2023/12/12,,20.95,0.05,0.24,352,7.35,20.9,20.9,21,20.8,0.96,19,1.25,    ,    ,    ,    ,    
1710,東聯,市,2023/12/12,,20.05,0,0,1262,25.3,20.05,20.1,20.15,19.9,1.25,18.4,1.42,    ,    ,    ,    ,    
1711,永光,市,2023/12/12,,19.75,-0.15,-0.75,777,15.4,19.9,20,20,19.7,1.51,73.1,1.3,    ,    ,    ,    ,    
1714,和桐,市,2023/12/12,,9.09,-0.03,-0.33,1918,17.4,9.12,9.03,9.12,9.02,1.1,17.5,0.73,    ,    ,    ,    ,    
1718,中纖,市,2023/12/12,,8.22,0.04,0.49,2035,16.7,8.18,8.19,8.22,8.18,0.49,,0.52,    ,    ,    ,    ,    
1721,三晃,市,2023/12/12,,15.6,-0.15,-0.95,1038,16.3,15.75,15.85,15.95,15.55,2.54,,1.33,    ,    ,    ,    ,    
1725,元禎,市,2023/12/12,,21.55,-0.3,-1.37,25,0.54,21.85,21.55,21.8,21.55,1.14,20,0.9,    ,    ,    ,    ,    
1731,美吾華,市,2023/12/12,,22.35,-0.05,-0.22,205,4.58,22.4,22.5,22.65,22.25,1.79,18.2,1.48,    ,    ,    ,    ,    
1735,日勝化,市,2023/12/12,,17.15,-0.1,-0.58,11,0.19,17.25,17.25,17.25,17.15,0.58,22.9,1.14,    ,    ,    ,    ,    
1742,台蠟,櫃,2023/12/12,,17.75,-0.15,-0.84,157,2.81,17.9,17.95,18,17.75,1.4,,1.18,    ,    ,    ,    ,    
1776,展宇,市,2023/12/12,,17.25,0.2,1.17,14,0.24,17.05,17.35,17.35,17.1,1.47,123,1.17,    ,    ,    ,    ,    
1781,合世,櫃,2023/12/12,,16.7,0.65,4.05,850,14.2,16.05,16.25,17,16.25,4.67,,2.17,    ,    ,    ,    ,    
1802,台玻,市,2023/12/12,,18.65,0.05,0.27,2066,38.5,18.6,18.8,18.8,18.55,1.34,,1.11,    ,    ,    ,    ,    
1805,寶徠,市,2023/12/12,,12.45,0,0,880,11,12.45,12.45,12.6,12.3,2.41,,1.72,    ,    ,    ,    ,    
1806,冠軍,市,2023/12/12,,10.3,0.05,0.49,1636,16.8,10.25,10.3,10.45,10.05,3.9,,0.74,    ,    ,    ,    ,    
1809,中釉,市,2023/12/12,,15.65,0.05,0.32,653,10.2,15.6,15.7,15.8,15.55,1.6,,0.9,    ,    ,    ,    ,    
1810,和成,市,2023/12/12,,18.15,0.3,1.68,907,16.4,17.85,17.9,18.2,17.8,2.24,,0.83,    ,    ,    ,    ,    
1813,寶利徠,櫃,2023/12/12,,20.6,-0.05,-0.24,37,0.76,20.65,20.65,20.75,20.4,1.69,,1.17,    ,    ,    ,    ,    
1815,富喬,櫃,2023/12/12,,16.45,-0.15,-0.9,6975,115,16.6,16.6,16.8,16.45,2.11,,1.07,    ,    ,    ,    ,    
1905,華紙,市,2023/12/12,,22.7,-0.55,-2.37,3596,82.1,23.25,23.2,23.2,22.7,2.15,,1.65,    ,    ,    ,    ,    
1906,寶隆,市,2023/12/12,,15.5,0.05,0.32,105,1.63,15.45,15.45,15.5,15.4,0.65,81.6,0.54,    ,    ,    ,    ,    
1909,榮成,市,2023/12/12,,14.7,-0.15,-1.01,1064,15.7,14.85,14.85,14.9,14.65,1.68,,0.88,    ,    ,    ,    ,    
2007,燁興,市,2023/12/12,,10.7,-0.15,-1.38,316,3.39,10.85,10.95,10.95,10.65,2.76,,0.93,    ,    ,    ,    ,    
2008,高興昌,市,2023/12/12,,20.95,0.05,0.24,36,0.75,20.9,20.9,21,20.8,0.96,8.84,1.24,    ,    ,    ,    ,    
2010,春源,市,2023/12/12,,17.1,0.05,0.29,510,8.7,17.05,17.15,17.15,17,0.88,15.1,0.97,    ,    ,    ,    ,    
2012,春雨,市,2023/12/12,,23.8,0.5,2.15,75,1.78,23.3,23.3,24.05,23.3,3.22,29,1.56,    ,    ,    ,    ,    
2014,中鴻,市,2023/12/12,,22.9,-0.15,-0.65,3008,68.9,23.05,23.1,23.15,22.8,1.52,,2.06,    ,    ,    ,    ,    
2017,官田鋼,市,2023/12/12,,14.85,-0.35,-2.3,690,10.3,15.2,15.25,15.25,14.85,2.63,,1.2,    ,    ,    ,    ,    
2022,聚亨,市,2023/12/12,,11.55,-0.15,-1.28,633,7.33,11.7,11.75,11.75,11.5,2.14,,1.1,    ,    ,    ,    ,    
2023,燁輝,市,2023/12/12,,16.85,-0.1,-0.59,1229,20.7,16.95,17,17.05,16.8,1.47,,1.07,    ,    ,    ,    ,    
2024,志聯,市,2023/12/12,,20.4,-0.85,-4,35,0.71,21.25,20.3,20.8,20.3,2.35,,1.78,    ,    ,    ,    ,    
2025,千興,市,2023/12/12,,7.02,-0.04,-0.57,2036,14.4,7.06,7.06,7.25,7,3.54,4.33,1.09,    ,    ,    ,    ,    
2028,威致,市,2023/12/12,,23.95,-0.1,-0.42,74,1.77,24.05,24.2,24.2,23.8,1.66,20.8,1.8,    ,    ,    ,    ,    
2030,彰源,市,2023/12/12,,18.5,-0.1,-0.54,303,5.6,18.6,18.6,18.6,18.45,0.81,59.7,1.05,    ,    ,    ,    ,    
2032,新鋼,市,2023/12/12,,16,-0.15,-0.93,68,1.1,16.15,16.15,16.15,16,0.93,,1.25,    ,    ,    ,    ,    
2033,佳大,市,2023/12/12,,15.3,0.1,0.66,70,1.06,15.2,15.1,15.3,15,1.97,,1.21,    ,    ,    ,    ,    
2038,海光,市,2023/12/12,,17.95,-0.1,-0.55,141,2.54,18.05,18.1,18.15,17.9,1.39,32.6,0.92,    ,    ,    ,    ,    
2061,風青,櫃,2023/12/12,,17.05,-0.2,-1.16,29,0.5,17.25,17.2,17.6,17.05,3.19,,1.58,    ,    ,    ,    ,    
2064,晉椿,櫃,2023/12/12,,16.05,-0.05,-0.31,31,0.5,16.1,16.1,16.1,16.05,0.31,,1.05,    ,    ,    ,    ,    
2067,嘉鋼,櫃,2023/12/12,,13.1,0,0,9,0.12,13.1,13.15,13.15,12.75,3.05,,1.5,    ,    ,    ,    ,    
2069,運錩,市,2023/12/12,,16.35,0.05,0.31,136,2.21,16.3,16.3,16.35,16.1,1.53,,0.71,    ,    ,    ,    ,    
2102,泰豐,市,2023/12/12,,19.45,-0.3,-1.52,889,17.4,19.75,19.95,19.95,19.35,3.04,,1.13,    ,    ,    ,    ,    
2103,台橡,市,2023/12/12,,23.7,-0.05,-0.21,407,9.65,23.75,23.75,23.8,23.7,0.42,43.9,0.99,    ,    ,    ,    ,    
2104,國際中橡,市,2023/12/12,,19.45,-0.25,-1.27,1289,25.2,19.7,19.65,19.65,19.45,1.02,,0.55,    ,    ,    ,    ,    
2107,厚生,市,2023/12/12,,23.5,-0.05,-0.21,210,4.93,23.55,23.5,23.55,23.45,0.42,14.8,0.59,    ,    ,    ,    ,    
2109,華豐,市,2023/12/12,,14.55,-0.05,-0.34,141,2.06,14.6,14.55,14.65,14.5,1.03,12.9,1.23,    ,    ,    ,    ,    
2208,台船,市,2023/12/12,,21.35,-0.1,-0.47,1344,28.8,21.45,21.45,21.5,21.3,0.93,,3.19,    ,    ,    ,    ,    
2243,宏旭-KY,市,2023/12/12,,20.8,1.85,9.76,2922,59.6,18.95,19.85,20.8,19.2,8.44,,1.86,    ,    ,    ,    ,    
2302,麗正,市,2023/12/12,,18.3,0,0,188,3.45,18.3,18.25,18.45,18.2,1.37,28.2,1.71,    ,    ,    ,    ,    
2305,全友,市,2023/12/12,,22.65,-0.25,-1.09,300,6.81,22.9,22.85,23.05,22.5,2.4,,2.07,    ,    ,    ,    ,    
2312,金寶,市,2023/12/12,,15.75,-0.25,-1.56,5171,82,16,16.2,16.2,15.7,3.12,32.1,1.13,    ,    ,    ,    ,    
2321,東訊,市,2023/12/12,,15,-0.15,-0.99,16,0.24,15.15,14.35,15.35,14.35,6.6,,2.25,    ,    ,    ,    ,    
2323,中環,市,2023/12/12,,10.75,-0.1,-0.92,7823,84.4,10.85,10.9,10.95,10.7,2.3,13.1,0.66,    ,    ,    ,    ,    
2332,友訊,市,2023/12/12,,19.75,-0.05,-0.25,4402,87.4,19.8,20,20.1,19.65,2.27,14.4,1.28,    ,    ,    ,    ,    
2349,錸德,市,2023/12/12,,8.25,-0.11,-1.32,1252,10.4,8.36,8.39,8.39,8.24,1.79,,1.02,    ,    ,    ,    ,    
