0057,富邦摩台,市,12月12日,,96.4,0.05,0.05,13,1.28,96.35,96.8,96.8,96.4,0.42,,,    ,    ,    ,    ,    
006204,永豐臺灣加權,市,12月12日,,86.95,0.15,0.17,6,0.49,86.8,87.1,87.2,86.95,0.29,,,    ,    ,    ,    ,    
00670L,富邦NASDAQ正2,市,12月12日,,93.45,2.45,2.69,"1,586",148,91,93.3,93.45,93.25,0.22,,,    ,    ,    ,    ,    
1215,卜蜂,市,12月12日,,94.5,-0.1,-0.11,134,12.7,94.6,94.4,94.9,94.4,0.53,13.7,3.02,    ,    ,    ,    ,    
1231,聯華食,市,12月12日,,89,0.4,0.45,115,10.2,88.6,88.9,89,88.8,0.23,28.9,4.15,    ,    ,    ,    ,    
1235,興泰,市,12月12日,,86,-1.5,-1.71,8,0.69,87.5,86.2,86.2,86,0.23,53.4,1.83,    ,    ,    ,    ,    
1259,安心,櫃,12月12日,,76.1,-0.4,-0.52,20,1.54,76.5,76.5,76.5,75.8,0.92,13.9,1.02,    ,    ,    ,    ,    
1301,台塑,市,12月12日,,79.6,-0.3,-0.38,"3,978",317,79.9,79.9,80,79.4,0.75,177,1.45,    ,    ,    ,    ,    
1319,東陽,市,12月12日,,85.7,0.3,0.35,"7,610",651,85.4,86.1,86.7,84.5,2.58,19.7,2.04,    ,    ,    ,    ,    
1436,華友聯,市,12月12日,,77.7,-0.2,-0.26,48,3.74,77.9,77.4,77.7,77.2,0.64,114,2.73,    ,    ,    ,    ,    
1514,亞力,市,12月12日,,88.6,0.1,0.11,"47,433","4,270",88.5,89.4,92.5,88.2,4.86,38,5.22,    ,    ,    ,    ,    
1525,江申,市,12月12日,,80.5,-1.3,-1.59,169,13.7,81.8,81.8,83,80.5,3.06,15.5,1.23,    ,    ,    ,    ,    
1582,信錦,市,12月12日,,89.2,-0.9,-1,"4,239",382,90.1,90.4,92.2,88.5,4.11,22.6,1.91,    ,    ,    ,    ,    
1777,生泰,櫃,12月12日,,86.2,0.1,0.12,15,1.31,86.1,86.2,86.6,86.2,0.46,15.4,1.68,    ,    ,    ,    ,    
1786,科妍,市,12月12日,,75.9,-1,-1.3,178,13.6,76.9,77,77.1,75.7,1.82,30.1,3.22,    ,    ,    ,    ,    
1796,金穎生技,櫃,12月12日,,77.2,-0.3,-0.39,21,1.63,77.5,77.6,77.6,77,0.77,24.9,3.64,    ,    ,    ,    ,    
1808,潤隆,市,12月12日,,94.7,1.4,1.5,871,81.6,93.3,93,95.4,92.6,3,6.49,3.51,    ,    ,    ,    ,    
2066,世德,櫃,12月12日,,90,-2.3,-2.49,359,32.4,92.3,92.3,92.9,88.8,4.44,11.1,2.06,    ,    ,    ,    ,    
2201,裕隆,市,12月12日,,77.8,-0.2,-0.26,"3,671",287,78,78.2,78.7,77.7,1.28,98.5,1.46,    ,    ,    ,    ,    
2211,長榮鋼,市,12月12日,,90.2,1.8,2.04,"1,862",167,88.4,88.4,90.9,88.3,2.94,9.98,1.63,    ,    ,    ,    ,    
2228,劍麟,市,12月12日,,91.3,-4.7,-4.9,"1,011",93.7,96,94.6,94.8,91.3,3.65,15.5,1.63,    ,    ,    ,    ,    
2250,IKKA-KY,市,12月12日,,88.1,0.4,0.46,846,76.6,87.7,91.2,93.4,88.1,6.04,23.6,1.56,    ,    ,    ,    ,    
2254,巨鎧精密-創,市,12月12日,,86.5,0.6,0.7,42,3.6,85.9,85.9,86.9,83,4.54,,7.25,    ,    ,    ,    ,    
2348,海悅,市,12月12日,,89.9,-0.4,-0.44,187,16.7,90.3,89.8,90.3,88.3,2.21,10.7,2.17,    ,    ,    ,    ,    
2373,震旦行,市,12月12日,,75.7,0.1,0.13,32,2.45,75.6,75.7,75.7,75.2,0.66,14.3,2.34,    ,    ,    ,    ,    
2421,建準,市,12月12日,,93.5,-0.7,-0.74,"3,268",307,94.2,94.8,95.5,93.2,2.44,17.3,3.33,    ,    ,    ,    ,    
2449,京元電子,市,12月12日,,85.9,2.7,3.25,"14,780","1,261",83.2,83.5,86,83.5,3,18.2,2.82,    ,    ,    ,    ,    
2451,創見,市,12月12日,,82.1,-1.3,-1.56,883,73,83.4,83.4,83.7,82.1,1.92,23.4,1.89,    ,    ,    ,    ,    
2493,揚博,市,12月12日,,76.2,0.3,0.4,141,10.7,75.9,75.9,76.3,75.7,0.79,12.5,3.06,    ,    ,    ,    ,    
2540,愛山林,市,12月12日,,85.8,0.8,0.94,729,62.3,85,85,86.1,84.8,1.53,32.4,4.12,    ,    ,    ,    ,    
2548,華固,市,12月12日,,97,0.2,0.21,574,55.6,96.8,97.1,97.1,96.6,0.52,13.1,1.39,    ,    ,    ,    ,    
2636,台驊投控,市,12月12日,,82.4,1.4,1.73,"2,949",244,81,81.7,83.8,81.5,2.84,7.86,1.3,    ,    ,    ,    ,    
2723,美食-KY,市,12月12日,,98,0,0,490,48.2,98,98.5,98.9,98,0.92,20.3,1.57,    ,    ,    ,    ,    
2745,五福,櫃,12月12日,,80,-0.7,-0.87,208,16.7,80.7,80.4,80.8,79.8,1.24,14.4,4.63,    ,    ,    ,    ,    
2748,雲品,市,12月12日,,78.5,-0.6,-0.76,"1,051",82.8,79.1,79.4,80.2,78.2,2.53,26.3,3.04,    ,    ,    ,    ,    
2756,聯發國際,櫃,12月12日,,89.4,-0.9,-1,26,2.31,90.3,90,90,88,2.21,17.4,4,    ,    ,    ,    ,    
2947,振宇五金,櫃,12月12日,,82.3,1.6,1.98,23,1.92,80.7,81,82.3,81,1.61,40.7,2.19,    ,    ,    ,    ,    
2948,寶陞,櫃,12月12日,,76.6,4.6,6.39,804,63.1,,81.6,81.6,76.1,7.64,19.2,2.36,    ,    ,    ,    ,    
3004,豐達科,市,12月12日,,91.5,-0.3,-0.33,246,22.6,91.8,91.9,92.7,91.3,1.53,17.3,2.21,    ,    ,    ,    ,    
3006,晶豪科,市,12月12日,,94.5,-0.4,-0.42,"8,015",759,94.9,96,96.5,93.3,3.37,,2.48,    ,    ,    ,    ,    
3010,華立,市,12月12日,,98.8,0.7,0.71,379,37.2,98.1,98.1,98.8,98,0.82,11.5,1.29,    ,    ,    ,    ,    
